id,SalePrice
1639,190515.9001653976
1640,250882.9260563162
1641,183790.88245750195
1642,237825.81060509488
1643,216168.74043171617
1644,232651.6892808583
1645,196243.4430148262
1646,158437.26408653505
1647,162485.12081302618
1648,130092.84903816262
1649,138945.2624283993
1650,114357.95753029823
1651,120810.88854121072
1652,97580.9677603601
1653,99581.91815297677
1654,145872.11302769213
1655,138767.47796651197
1656,140735.7376032333
1657,147519.4876432962
1658,142980.1717541623
1659,119989.18953571911
1660,155445.67532750237
1661,419298.3780886651
1662,409959.9144741657
1663,380156.82259417407
1664,405317.02672523586
1665,304524.61387810117
1666,332727.89414300316
1667,378054.06368706265
1668,345331.79980074166
1669,314023.7219150114
1670,355979.7686123747
1671,257720.5061323645
1672,422106.3356117003
1673,290130.6274637998
1674,241744.7427118794
1675,191549.8467384336
1676,190618.29457446196
1677,217118.71217511428
1678,438373.25671008026
1679,384877.2593287705
1680,328430.46831946704
1681,251804.62614685172
1682,320551.6090298301
1683,180758.20397822713
1684,177031.50592298622
1685,175707.87662411158
1686,167858.36116335483
1687,174089.09740325197
1688,189156.20809774025
1689,196666.0457318039
1690,199987.60520210682
1691,186979.36199113564
1692,270939.69959719747
1693,170797.6070390258
1694,184650.31517458934
1695,169535.5477065148
1696,273139.2216325048
1697,174714.30275650596
1698,356328.7243360737
1699,310821.1504765928
1700,250690.6108084177
1701,275275.6795858689
1702,239339.33293508244
1703,242622.78779001447
1704,274618.46154286165
1705,240254.66339821593
1706,351918.5807491926
1707,213224.02152519688
1708,200166.59954659513
1709,272020.63809084444
1710,217809.3068568384
1711,271321.57657968486
1712,257725.5612832395
1713,275776.8371581798
1714,221973.37273980887
1715,208302.1619764975
1716,184707.9257707722
1717,178302.81991770933
1718,136842.96535761486
1719,208628.43516659676
1720,245426.44968563525
1721,166354.54316873185
1722,127172.56833180512
1723,155390.51401892112
1724,204903.54440444306
1725,236352.28254240242
1726,184387.7724549832
1727,150056.67678077653
1728,177684.5953840232
1729,167523.24023902926
1730,159384.82491728713
1731,121720.45748995735
1732,125576.70481500441
1733,114362.11069859363
1734,120517.87605578043
1735,126408.56764194214
1736,109538.31064061861
1737,300625.9204826808
1738,245427.96840283184
1739,244841.06712087546
1740,205655.0916807821
1741,186161.14656705057
1742,172304.68418937497
1743,179672.39926582115
1744,309047.71604959504
1745,218225.31438659286
1746,187923.06278196946
1747,216429.65398499547
1748,216340.4623839522
1749,143793.1979201996
1750,125301.15376914339
1751,250193.21388979576
1752,116708.23870390073
1753,150776.62439944263
1754,197324.75758786293
1755,163244.16043084324
1756,125232.66187288873
1757,120874.88124315944
1758,146173.97528410924
1759,162914.81203525094
1760,165864.95298613625
1761,145371.6529713742
1762,178226.26623223827
1763,186586.11259310058
1764,114040.70035471817
1765,162901.8124284146
1766,189156.9761116738
1767,221057.24970175704
1768,141194.68303192983
1769,176359.48874077672
1770,152452.1353226004
1771,126120.35287707653
1772,129969.54891021093
1773,128605.43269347986
1774,140659.81178722443
1775,141933.40904825088
1776,129414.16546693043
1777,108882.85940210526
1778,138695.80415989942
1779,117226.30276048474
1780,181779.59824793335
1781,127000.8222780588
1782,87811.84788070578
1783,141429.5004814475
1784,106688.60200391029
1785,124913.91233491992
1786,143039.206755256
1787,166335.06235727677
1788,59761.775890834615
1789,100343.99352158888
1790,77853.7258930146
1791,179312.76914182084
1792,157557.8324752589
1793,129183.10929525136
1794,154077.2530573655
1795,133174.70342407894
1796,132423.87430412415
1797,114687.08890915591
1798,121971.41685215093
1799,110452.7782945734
1800,133045.82080612742
1801,125280.16568998339
1802,145466.320385419
1803,149797.1167786311
1804,136516.80401396292
1805,137478.21366620963
1806,123426.72313716752
1807,138741.0357498718
1808,127472.42288257534
1809,122748.9311293068
1810,140455.01061793743
1811,94718.00782550311
1812,97154.81147305803
1813,122499.15227032032
1814,95240.16576900145
1815,53868.599043833536
1816,97675.23535010073
1817,104381.68655252717
1818,140412.16075896894
1819,126472.41959421727
1820,50723.17972031227
1821,118130.73015177301
1822,151309.16944359252
1823,43011.87633476221
1824,129940.52615292506
1825,138362.73865588772
1826,103623.09789132992
1827,102392.71189761971
1828,136571.75383607933
1829,126078.70868938189
1830,136469.08698871554
1831,148754.90701489412
1832,74802.11691832588
1833,142185.3691119831
1834,117805.93148961708
1835,120672.95690477552
1836,124286.23885388688
1837,86656.23335882861
1838,121411.2677727472
1839,96384.39409540744
1840,143454.84326238657
1841,133963.54909515363
1842,88487.73732532335
1843,128038.80756870304
1844,144936.27387503497
1845,143189.667219106
1846,156253.40337438587
1847,165843.72232778388
1848,53223.96275860936
1849,113446.55696984942
1850,116939.78290887854
1851,151783.34842943156
1852,126135.2236144926
1853,121035.41241178387
1854,165757.53726801864
1855,148718.63545471508
1856,224095.13456430892
1857,135751.25487734348
1858,136444.40531564207
1859,122454.48786338167
1860,145342.80348235025
1861,121929.57641153086
1862,326869.0081713941
1863,307301.9865894014
1864,307371.1658550729
1865,343073.75789918465
1866,330872.50247933634
1867,231591.35931949585
1868,287203.9316897886
1869,201557.5966179438
1870,227403.3998426329
1871,259654.8730503989
1872,174467.04913612438
1873,234655.95654423896
1874,153629.38123424465
1875,198821.5189137604
1876,197421.95811124463
1877,209802.71203209183
1878,207665.82220153126
1879,128499.04273674477
1880,133594.05865654175
1881,243445.44239504187
1882,244449.6984677973
1883,186531.57879965578
1884,202823.5655783803
1885,244213.4190073927
1886,292145.1313271487
1887,212423.35184408404
1888,271828.0881197243
1889,164888.74359588575
1890,113625.0836890113
1891,136008.98882011813
1892,97864.8073992497
1893,124555.23436346177
1894,123045.90563835105
1895,133751.5066154434
1896,127824.07895536645
1897,115878.29339456967
1898,109615.66862605592
1899,163261.0809251708
1900,157195.0088500068
1901,169714.53154914084
1902,152782.37101705576
1903,219290.71251405004
1904,147211.95469245082
1905,199977.77093802573
1906,156683.32217482425
1907,206278.2041755433
1908,110777.70263008199
1909,132735.3224143685
1910,119828.41347253989
1911,222345.45340934233
1912,333727.2479097248
1913,142599.6786971307
1914,53730.067631847945
1915,295934.7002799619
1916,65288.57078663481
1917,252349.37571590758
1918,140879.77516407473
1919,176481.75699293776
1920,154334.42681355847
1921,383149.21516461414
1922,322157.1797024743
1923,231975.64874517632
1924,215778.8876884334
1925,196192.23075894074
1926,369725.06970438315
1927,133549.2359372123
1928,158452.19997981252
1929,124883.46132170327
1930,134164.05115515093
1931,142418.7827267752
1932,141392.31920207903
1933,183723.65032970923
1934,182695.87144094132
1935,170053.93832019327
1936,194877.84151805632
1937,185532.50551346916
1938,170208.58682259003
1939,242256.70266094236
1940,192870.13742815654
1941,170268.79968051045
1942,185377.6390234414
1943,213087.2157635785
1944,368629.6033898499
1945,397822.2888177314
1946,130646.36251591129
1947,271679.20503594994
1948,170677.35345034147
1949,246614.04090567262
1950,191150.9425659385
1951,243959.1366573242
1952,206073.0314397719
1953,164440.65550063126
1954,183072.39611076348
1955,136255.952211214
1956,298870.5931331768
1957,151598.08076697084
1958,301532.1758166584
1959,144156.4152106411
1960,115542.28684967771
1961,120199.81380356371
1962,98319.66831224578
1963,105425.79849141015
1964,106746.84302881654
1965,140441.86797768268
1966,139844.08210902195
1967,291057.029678119
1968,416499.37742220087
1969,389962.08262831264
1970,412183.8850091701
1971,459319.8348158365
1972,382439.8743999622
1973,265658.0485304027
1974,336640.86947424454
1975,451298.4712731466
1976,275881.1525745535
1977,353350.23562877136
1978,349057.94965109264
1979,327559.6927899131
1980,203030.16869168397
1981,342075.3637516427
1982,219430.5529462293
1983,206115.67830335547
1984,170098.53766224562
1985,224159.17209225072
1986,208863.9946231589
1987,183712.67913284941
1988,174969.1575603058
1989,191969.98524480098
1990,208014.30874897525
1991,228687.65539084197
1992,214478.2559936431
1993,168358.85739712388
1994,231053.99425917034
1995,184816.50018679857
1996,250833.4483942252
1997,318605.7079749946
1998,318952.9537224052
1999,280109.34058995516
2000,319515.93698883324
2001,272992.8215990575
2002,242461.0750041474
2003,256565.83144206638
2004,277959.233984477
2005,227255.13846182628
2006,222510.29109707806
2007,251286.77551300926
2008,214291.55280548157
2009,195726.2491776457
2010,197864.0232790666
2011,145152.15459785733
2012,176139.55137344747
2013,178351.13540480728
2014,183255.86626684695
2015,208887.6975891245
2016,190152.25703256694
2017,193439.82563619793
2018,118028.66399841604
2019,132401.0964879113
2020,103784.38178133078
2021,103231.52837785362
2022,182828.13230728154
2023,143338.3724415381
2024,269263.5276204836
2025,351625.6691585289
2026,174816.1448553429
2027,158413.01207234102
2028,155063.0001585759
2029,168534.28172964463
2030,266156.6618277235
2031,232419.13807291578
2032,254280.4635955501
2033,257563.22518557456
2034,173692.11349346023
2035,219480.87037975012
2036,202331.92441611708
2037,209050.1554383793
2038,320653.3585739629
2039,232605.60492100625
2040,270626.33424033993
2041,298336.78498564265
2042,206730.69692697172
2043,174357.38165809325
2044,175465.8402961602
2045,215006.2834890428
2046,146405.438916684
2047,146747.12827325493
2048,141800.17819988204
2049,143956.7784665086
2050,179818.61946877209
2051,105213.82937593608
2052,124481.22598687901
2053,148698.51934574908
2054,87400.94684095861
2055,159290.2934817312
2056,148708.24767973513
2057,112574.5543778536
2058,216575.77865792933
2059,132760.20339341986
2060,172989.8859466132
2061,176843.64454791564
2062,128633.61981372608
2063,116540.82677286801
2064,137857.61940340273
2065,119041.181172309
2066,164752.60220994352
2067,113710.14131365725
2068,149311.66677545907
2069,87970.37149648854
2070,117792.97270099934
2071,94293.23147523325
2072,136648.97460592314
2073,133419.9032789395
2074,188189.67190540567
2075,151090.21181702035
2076,120491.31040701088
2077,151814.39641102
2078,125712.63807067265
2079,134778.26443364745
2080,116998.43230943581
2081,128855.2964042399
2082,123601.91094099484
2083,149603.44946726874
2084,109048.98229745653
2085,114648.43950003822
2086,116682.45488861769
2087,124126.81181027839
2088,97186.0590025792
2089,76524.65940913328
2090,123685.52783596174
2091,109462.56943738674
2092,120757.72093539342
2093,115661.44839668697
2094,112893.24126780297
2095,149119.94623944297
2096,83999.87720648352
2097,97649.48079147041
2098,149290.75345752444
2099,51650.312328290536
2100,78284.15304754346
2101,118007.13513395331
2102,129264.00898377624
2103,105825.53266995659
2104,141238.98561301758
2105,128407.68170187926
2106,66874.39835363475
2107,188958.27750518583
2108,116459.52308929032
2109,110547.9797756313
2110,128290.302155726
2111,137649.92498109577
2112,137784.7010545845
2113,120192.62896538698
2114,120630.06916836654
2115,162664.5692187181
2116,118256.16389339782
2117,151207.4481300548
2118,127330.97094335045
2119,109806.68239902596
2120,113239.87333702625
2121,98858.03976026483
2122,114142.0114576978
2123,82887.57952725145
2124,160836.46549068508
2125,128359.36373447
2126,147547.1137388663
2127,162984.8306204913
2128,125803.84683275841
2129,95398.29110077032
2130,136538.05973592828
2131,143554.4112058879
2132,113363.65389003509
2133,123402.04653944407
2134,123686.98648136764
2135,99355.91068457217
2136,78640.86259148241
2137,106927.8230211703
2138,132628.5652678492
2139,152857.96872710393
2140,139736.7827164798
2141,165793.73930563225
2142,125308.09716366274
2143,147918.16072941734
2144,123716.58563783369
2145,137563.8225915589
2146,172108.70675832342
2147,143221.75468033564
2148,134544.69299394847
2149,150249.45365595244
2150,236342.9810557159
2151,117072.83288147881
2152,172695.0603049811
2153,160553.73696281473
2154,101462.98598695773
2155,141226.28928177094
2156,260455.36028557294
2157,226151.28286606187
2158,237481.60623748932
2159,214656.97250653664
2160,181291.22716986813
2161,238122.49836311012
2162,360654.217025851
2163,333539.45490888995
2164,256245.1741770653
2165,203410.79305577904
2166,159357.47106533812
2167,219544.48494193907
2168,191567.27833770754
2169,197940.67467154053
2170,217378.12651754712
2171,159589.0524417549
2172,133262.86972346826
2173,172205.37263513205
2174,222205.408642778
2175,302308.7023304413
2176,312902.1535157119
2177,236387.17798250454
2178,213526.83900882106
2179,136514.0321885685
2180,212945.0921197171
2181,192831.71479389488
2182,224129.38976592198
2183,189999.64619001982
2184,120558.505475999
2185,129395.21026371542
2186,145835.1088612582
2187,153512.77244899684
2188,155774.12066264817
2189,262171.40222611045
2190,80983.26314083103
2191,81833.60177787254
2192,88195.43256244142
2193,111000.27054853665
2194,99903.45345371509
2195,102117.1877650459
2196,101681.14889298048
2197,116236.80526799659
2198,160503.65164042555
2199,180571.60137996942
2200,149898.08237137104
2201,147634.0185368974
2202,215682.223776796
2203,137909.83765336906
2204,177883.64348381734
2205,118420.28329739821
2206,139992.23867642006
2207,225849.29045171215
2208,268654.3611787581
2209,242934.53424510494
2210,122035.03262034767
2211,120261.09388292923
2212,120885.99625873391
2213,104988.6329915419
2214,136767.84280233257
2215,102080.72974840194
2216,148269.3690502859
2217,68341.48641207174
2218,68824.6035919211
2219,67623.0070838616
2220,56263.40706598448
2221,296985.5612725959
2222,272754.0057560173
2223,283756.97989662504
2224,208281.60855169393
2225,118959.62433071202
2226,181331.3248069919
2227,196554.29401749204
2228,265526.4404562252
2229,251118.8521404321
2230,152513.31401989528
2231,210111.0421678149
2232,178627.79342629542
2233,177569.0783058001
2234,242826.09528348237
2235,216146.51041025238
2236,253341.67944257782
2237,313751.9854594311
2238,196688.3970040559
2239,110813.18986096261
2240,154533.0155465051
2241,154107.5746513782
2242,124976.67651076084
2243,133851.67980608586
2244,105164.79675100817
2245,102154.0853067978
2246,140748.145005362
2247,117946.28784034066
2248,121360.0425763201
2249,119248.62130068618
2250,132194.90186535055
2251,108024.40737999397
2252,182610.94919521007
2253,153234.03566247982
2254,182805.3007719439
2255,184849.51171471915
2256,181333.4968262345
2257,207424.20597990585
2258,162345.50969186507
2259,174323.13044137257
2260,161313.26054550384
2261,197090.51635521493
2262,211668.48224988097
2263,377783.90534317604
2264,446880.5035323898
2265,174569.02788607343
2266,313428.90729588806
2267,359035.0020807566
2268,432511.4364636745
2269,152071.25892829412
2270,201310.99826223403
2271,215440.27147053578
2272,195592.39374787398
2273,165021.26447145725
2274,178311.63986920842
2275,153946.49801726593
2276,189884.7378421279
2277,182219.60704240313
2278,149739.1143928351
2279,126281.69595562098
2280,118101.3661464629
2281,163001.81455767038
2282,182203.33336332528
2283,109003.77719352541
2284,112357.58990066341
2285,142177.0102840952
2286,123534.61891697087
2287,371166.01208216726
2288,273314.06098328484
2289,365844.1102400889
2290,448724.78290353605
2291,337760.42441914335
2292,443748.25912446476
2293,465091.38165481447
2294,405886.57284135674
2295,467726.9398114277
2296,279251.65994129085
2297,342177.0191632463
2298,336994.4740116094
2299,353017.3876035778
2300,340987.17700465233
2301,312815.01264125743
2302,250690.41150278202
2303,248454.54616638913
2304,253675.15351293248
2305,192515.5001857719
2306,187350.95194126485
2307,195939.72613631265
2308,229404.60032476258
2309,286415.7499052459
2310,211924.195238783
2311,199111.0477425598
2312,177309.55203469115
2313,172800.03465619974
2314,172933.4623139964
2315,182336.67358024372
2316,195296.33791235453
2317,187666.26568524586
2318,179322.18851552333
2319,183537.25518231484
2320,187156.09925033536
2321,237939.1611827068
2322,179400.31457864307
2323,198082.7145972978
2324,182926.67688317233
2325,215125.5338377419
2326,177742.21291450667
2327,203058.26030285348
2328,223263.48749753175
2329,192383.32639101447
2330,180515.43427753757
2331,341926.7558422186
2332,400568.5784173011
2333,323245.17811292526
2334,258156.1396652765
2335,286756.57575519715
2336,310725.8384001956
2337,197393.4470935298
2338,265828.06506154087
2339,221284.65077395225
2340,391379.0889510832
2341,211766.2363985565
2342,237704.05045329168
2343,230101.91469541585
2344,213992.60560432743
2345,236446.25526456902
2346,212641.41184142043
2347,196680.14681847228
2348,242067.4833420981
2349,181395.18392628123
2350,313795.26904574933
2351,254227.38170501933
2352,254130.11958218232
2353,236168.28761689193
2354,139670.15247492027
2355,147618.17502736318
2356,153005.67358672322
2357,189564.82406159648
2358,197240.98109137034
2359,133881.64789212035
2360,115913.65036582592
2361,146430.55362653855
2362,256934.69601267236
2363,140096.35501480487
2364,159174.34875463182
2365,216088.86264045106
2366,193405.0571530925
2367,223042.5210270614
2368,212542.52591805364
2369,217305.8689831409
2370,169765.7526610474
2371,165496.3314959896
2372,192336.59329518685
2373,286979.87821194326
2374,316645.78905890405
2375,254961.74944703822
2376,269560.9536171094
2377,329813.9145680721
2378,145065.41162049578
2379,194806.04071368082
2380,149196.29027513298
2381,167921.0628763992
2382,215804.81848803713
2383,204825.87426152846
2384,244880.53830061047
2385,161964.0771645102
2386,133604.48076224845
2387,137031.8426364691
2388,104328.0671196175
2389,118487.94774692674
2390,149963.56773779023
2391,146095.89364946246
2392,114176.79399189547
2393,172655.6396052517
2394,143750.06571623468
2395,211081.33202363775
2396,143857.8168742451
2397,222591.26824513852
2398,135589.35633318365
2399,65707.51982842822
2400,62936.66343019061
2401,121223.89944210224
2402,136906.71055305848
2403,147197.03533180984
2404,153992.7792400039
2405,158860.7997140399
2406,140060.9852572955
2407,124774.7305107387
2408,148923.3058568554
2409,120344.11980833168
2410,173640.5750808582
2411,113974.56540684037
2412,158031.81208911084
2413,129399.20101328472
2414,157639.06012388144
2415,133634.49338786746
2416,129684.81669552521
2417,131635.78309473424
2418,132005.91278658592
2419,127262.04853565592
2420,121565.76546844654
2421,148634.3179441677
2422,107682.20985869932
2423,115143.1906525104
2424,165156.62491015415
2425,195010.4245157266
2426,131449.12839457838
2427,132338.98736136084
2428,183204.04907436983
2429,113197.09782122062
2430,132935.66031256644
2431,108926.12723016378
2432,147977.01971638866
2433,148335.7347998059
2434,138796.94988044386
2435,151783.18076493547
2436,105242.39408738086
2437,102613.05205192397
2438,124055.54236599739
2439,103218.36782038615
2440,124032.4062531051
2441,94634.41462980646
2442,98265.24686941973
2443,126616.63953966675
2444,132328.10945823218
2445,87276.63338078946
2446,132035.9576779363
2447,181498.6284972372
2448,129599.01006482428
2449,111585.8892678962
2450,154768.76398345284
2451,119221.44797373336
2452,190910.33127372753
2453,93211.20966580271
2454,118710.12179648531
2455,121247.56669837632
2456,133395.77402842132
2457,137811.23740332382
2458,127130.63840702674
2459,107161.00376713327
2460,139559.60124755104
2461,127273.29741811746
2462,134252.29527884343
2463,124438.39369744547
2464,170537.10470811976
2465,141982.69237375667
2466,117713.85914972333
2467,131274.81958071335
2468,82036.94406813652
2469,80322.1890990354
2470,194016.88967747695
2471,216582.91983692933
2472,165381.49309866963
2473,116517.822776901
2474,73773.22396495039
2475,207914.04400091752
2476,115021.9180650912
2477,126720.84653966335
2478,152163.03461268486
2479,105548.98093056807
2480,154649.42685123702
2481,120051.9353346212
2482,126029.57567282682
2483,111281.59386816628
2484,122275.11191636618
2485,123543.9165731308
2486,150437.74563875288
2487,166297.16847057705
2488,166160.88254395424
2489,157301.88011728617
2490,145918.66654779165
2491,93522.63034618345
2492,197067.21165790837
2493,155972.27473248655
2494,152075.89140447523
2495,89224.86354632454
2496,238113.45053416863
2497,152995.62836515254
2498,107991.33518799192
2499,86647.3107200275
2500,119399.61547306686
2501,134545.16453828695
2502,145688.0878508452
2503,94762.02465097926
2504,172306.24059907653
2505,227102.43495644667
2506,250017.25881008225
2507,277344.1854239481
2508,250210.78129216516
2509,218265.01970925299
2510,223216.49038516177
2511,175942.36391634235
2512,208130.8847405966
2513,221736.49356837984
2514,265198.578076215
2515,150663.0801478441
2516,174583.73664229026
2517,146940.4867859232
2518,156188.10516111605
2519,234762.61420471835
2520,221498.0885457893
2521,189561.10173146197
2522,221436.61625225958
2523,119249.59923852175
2524,135156.7304781974
2525,148323.9640597212
2526,137575.20903668526
2527,117754.36016646441
2528,128874.45142557037
2529,133686.60702304804
2530,125573.00806417498
2531,254875.68021405593
2532,223095.37580035298
2533,193294.45703782956
2534,235734.31217890378
2535,294534.4780660979
2536,231989.29838950446
2537,243805.1786530845
2538,183051.37430552047
2539,190659.00773833224
2540,175785.10698093116
2541,183871.33883886717
2542,164678.3422383102
2543,120988.5235700528
2544,122151.84823932932
2545,137432.4924184815
2546,121777.40339774027
2547,138335.74656445885
2548,150615.40532919523
2549,152479.90055800363
2550,523973.7696237782
2551,139643.912288718
2552,129148.2082394523
2553,75689.9171868128
2554,95796.53138026125
2555,113071.07838677
2556,98011.56737532692
2557,107159.80996291178
2558,147418.8022952738
2559,141565.06509427063
2560,154830.835146086
2561,146065.25995393738
2562,139385.85552926804
2563,151130.99740737042
2564,201237.05896023926
2565,137860.676921432
2566,154955.54491959268
2567,142987.8944758785
2568,204821.57086037216
2569,228828.45936427359
2570,117827.51154063114
2571,191609.68633517317
2572,153734.88228107363
2573,220680.91601756585
2574,290652.2378108997
2575,131673.2240424697
2576,118702.69276139274
2577,154453.36026926484
2578,82834.15631851068
2579,63994.71466312856
2580,86032.75234486494
2581,94538.5625468086
2582,100895.95247707801
2583,274009.5478538929
2584,172913.34343349186
2585,184109.7299424019
2586,220997.06476851288
2587,200114.66367477196
2588,138246.00528354393
2589,151132.10989252932
2590,201225.0147639936
2591,224359.38697011673
2592,210040.901585109
2593,256805.49283046625
2594,185135.63812715764
2595,208446.2899354155
2596,288435.6481042377
2597,186319.5195942471
2598,280506.77475211874
2599,342348.59528813616
2600,151503.02109076607
2601,143141.11524330996
2602,85656.65485096053
2603,94245.22984905227
2604,90603.65160635856
2605,82355.13905154665
2606,144549.44722377817
2607,197490.47960527497
2608,197371.29477082682
2609,173707.95636288187
2610,110980.86947527817
2611,125038.96381197797
2612,161471.29265060087
2613,130410.10818194006
2614,124286.93747924735
2615,153243.28539663332
2616,144288.65116444495
2617,184594.924872844
2618,195516.74988853897
2619,198505.07479480785
2620,188086.43007772454
2621,176010.1697279471
2622,176480.37782511584
2623,243586.4469390041
2624,297676.1718116958
2625,293280.69081615086
2626,173293.38394926902
2627,168652.13745974452
2628,482671.46975998837
2629,495679.27260779205
2630,390644.2457336839
2631,470951.73799984675
2632,416916.0757898681
2633,314358.84558996826
2634,430535.0022712933
2635,158944.36330574861
2636,173975.52550970856
2637,179238.858145739
2638,252640.43043568425
2639,192589.54374347406
2640,151266.67714647786
2641,103900.09572940264
2642,186372.61500438832
2643,103798.124176085
2644,118320.40394018068
2645,110767.86750163749
2646,95556.1729167845
2647,104287.89255944305
2648,141014.76397664368
2649,154578.03029092657
2650,136103.20029343394
2651,138005.21874257195
2652,398314.7993197779
2653,256131.43115665755
2654,252162.63593131502
2655,408917.33270147274
2656,327420.1508702261
2657,350689.5726593174
2658,309206.38226740895
2659,310224.4979300761
2660,366493.9580040161
2661,356054.77706437
2662,366917.3788576982
2663,296010.38529396185
2664,278274.99867091683
2665,330013.0981162825
2666,283634.44093741535
2667,170847.10602960052
2668,182699.32089462678
2669,179957.9011066007
2670,276326.1361375097
2671,190539.34227141447
2672,192770.98440529348
2673,199418.4418480046
2674,193271.8366816207
2675,173041.2966780641
2676,195150.75095367743
2677,197806.04037187557
2678,247240.518123581
2679,279357.3865323046
2680,292467.193111483
2681,404586.8761960617
2682,322851.14730211505
2683,510159.23836434615
2684,321917.6997051239
2685,330470.8855792104
2686,246787.81480041175
2687,310347.1237533002
2688,217573.25890886228
2689,208666.31831019744
2690,411735.8063455068
2691,187287.05912177684
2692,141754.83754201623
2693,197686.28335387702
2694,140260.637879666
2695,192804.96093677875
2696,186659.20369526948
2697,183914.3804646
2698,192583.4948260159
2699,167801.59950211347
2700,153654.2513031807
2701,150214.1159668765
2702,112131.59468697725
2703,128704.68911752968
2704,140202.81052898848
2705,115351.9668235955
2706,112897.85796913136
2707,123911.33926480485
2708,133383.14009313151
2709,104799.70935859694
2710,127897.03880830051
2711,264598.4001295926
2712,392998.584368075
2713,170283.41826806875
2714,151486.73382737493
2715,170158.3384527642
2716,145178.7316873627
2717,191624.7631909742
2718,221876.46231760713
2719,152049.27138215385
2720,174017.41821729706
2721,130866.05423656596
2722,159766.66262161252
2723,143994.20965398906
2724,125827.10860591051
2725,130055.71669103681
2726,147725.30587134673
2727,175181.36764517083
2728,186921.34465925445
2729,149506.08709535142
2730,146958.8565614093
2731,134372.83685202338
2732,134669.13469540165
2733,159263.39235004803
2734,141039.30709856952
2735,132339.98244125384
